Campus ID,Campus Name,District,County,Grade Range,Charter?,Magnet?,Enrollment,% African American,% Asian,% Hispanic,% White,% Eco Dis,Mobility Rate,% Meets Grade Level - English I + II,% Meets Grade Level - Algebra I,Growth Score,SAT/ACT Participation Rate,Average SAT Total Score,Average ACT Total Score,AP/IB Participation Rate,AP/IB Pass Rate,Graduation Rate,Student Achievement Grade,Campus Performance Grade,Growth Grade,College Readiness Grade,C@R Grade,State Rank
178904001,CARROLL H S,CORPUS CHRISTI ISD,NUECES COUNTY,9-12,N,NO,1669,6.6,1.3,77.5,13.2,53.0,21.8,29.0,49.5,51.8,53.0,1362,20.1,16.8,44.2,83%,C,C,C,D,C,815
170906002,MAGNOLIA WEST H S,MAGNOLIA ISD,MONTGOMERY COUNTY,9-12,N,NO,2016,2.1,0.5,31.3,63.3,41.2,12.2,45.9,33.1,53.2,49.7,1448,22.2,26.1,56.6,81%,C,D,B,C,C,816
180903001,ADRIAN SCHOOL,ADRIAN ISD,OLDHAM COUNTY,PK-12,N,NO,138,0.0,0.0,61.6,37.7,63.0,10.3,30.3,44.4,50.3,100.0,0,24.2,0.0,0.0,92%,C,D,C,C,C-,817
71902004,BURGES H S,EL PASO ISD,EL PASO COUNTY,9-12,N,NO,1490,2.8,0.3,91.6,4.5,66.2,13.3,37.6,42.9,49.4,97.8,1206,18.2,14.9,41.3,74%,C,C,D,F,C-,818
101813006,KIPP SUNNYSIDE H S,KIPP INC CHARTER,HARRIS COUNTY,9-12,Y,NO,511,71.6,0.4,27.2,0.2,82.2,8.3,43.0,27.0,49.8,100.0,1290,17.7,42.8,27.9,95%,D,D,D,B,C-,819
91903001,DENISON H S,DENISON ISD,GRAYSON COUNTY,9-12,N,NO,1278,9.6,1.5,18.5,60.9,53.6,21.0,41.1,39.6,50.2,43.6,1456,20.7,16.5,50.0,77%,C,C,C,F,C-,820
71909005,EL DORADO H S,SOCORRO ISD,EL PASO COUNTY,9-12,N,NO,2450,4.2,1.0,89.7,4.0,61.8,15.2,45.9,45.2,50.8,99.2,1161,18.3,15.3,34.4,47%,B,B,C,F,C-,821
14906007,HARKER HEIGHTS H S,KILLEEN ISD,BELL COUNTY,9-12,N,NO,2399,30.2,4.1,26.1,31.9,27.7,17.5,51.1,38.3,49.1,68.3,1433,21.0,29.7,53.3,74%,C,D,D,D,C-,822
101902002,CARVER H S FOR APPLIED TECH/ENGINEERING/ARTS,ALDINE ISD,HARRIS COUNTY,9-12,N,YES,915,53.2,0.3,43.6,1.6,71.8,12.2,39.2,33.5,48.0,100.0,1253,20.0,39.3,22.3,90%,C,D,F,B,C-,823
57910003,SOUTH GRAND PRAIRIE H S,GRAND PRAIRIE ISD,DALLAS COUNTY,9-12,N,NO,3393,24.7,4.8,55.1,12.8,63.0,12.1,41.3,47.1,49.8,94.7,1252,20.1,21.4,43.5,50%,C,B,D,F,C-,824
50909001,JONESBORO SCHOOL,JONESBORO ISD,HAMILTON COUNTY,EE-12,N,NO,286,0.3,0.0,14.3,83.2,57.0,16.9,50.0,31.8,42.8,84.6,1378,19.2,0.0,0.0,92%,C,C,F,C,C-,825
24901001,FALFURRIAS H S,BROOKS COUNTY ISD,BROOKS COUNTY,9-12,N,NO,433,0.5,0.2,97.0,1.8,61.0,6.4,26.6,52.7,52.3,66.7,1573,17.9,0.0,0.0,82%,C,C,B,F,C-,826
31911001,RIO HONDO H S,RIO HONDO ISD,CAMERON COUNTY,9-12,N,NO,647,0.0,0.0,97.8,2.0,84.7,11.4,35.0,42.0,53.5,64.0,1229,17.2,25.6,6.8,84%,C,C,B,F,C-,827
83903001,SEMINOLE H S,SEMINOLE ISD,GAINES COUNTY,9-12,N,NO,712,0.6,0.3,46.6,51.8,39.0,14.1,43.2,42.6,47.2,56.3,1425,21.1,0.3,0.0,89%,C,C,F,D,C-,828
57909004,N GARLAND H S,GARLAND ISD,DALLAS COUNTY,9-12,N,NO,2745,14.7,18.4,54.2,10.6,65.6,11.8,50.8,21.4,48.8,56.6,1446,20.9,43.2,44.0,88%,C,D,D,B,C-,829
18904001,VALLEY MILLS H S,VALLEY MILLS ISD,BOSQUE COUNTY,9-12,N,NO,203,3.4,0.0,29.1,66.5,50.7,14.1,45.2,35.6,47.4,73.8,1420,20.5,2.2,0.0,88%,C,C,F,D,C-,830
62904001,YORKTOWN H S,YORKTOWN ISD,DE WITT COUNTY,9-12,N,NO,177,1.1,0.0,49.7,47.5,57.6,14.8,40.9,36.4,54.6,93.5,1398,15.6,0.0,0.0,83%,C,C,B,F,C-,831
19907002,TEXAS H S,TEXARKANA ISD,BOWIE COUNTY,9-12,N,NA,1808,40.8,1.4,12.8,41.2,51.5,14.3,48.2,28.8,47.4,75.8,1566,21.1,26.3,62.3,80%,C,D,F,B,C-,832
200904001,WINTERS H S,WINTERS ISD,RUNNELS COUNTY,9-12,N,NO,149,1.3,0.7,60.4,36.2,59.1,16.0,38.9,43.2,48.2,71.0,1443,19.5,0.0,0.0,80%,C,C,D,F,C-,833
244901001,HARROLD SCHOOL,HARROLD ISD,WILBARGER COUNTY,KG-12,N,NO,116,2.6,1.7,38.8,55.2,66.4,12.9,44.4,30.0,48.8,50.0,0,25.0,0.0,0.0,100%,C,D,D,C,C-,834
20907001,COLUMBIA H S,COLUMBIA-BRAZORIA ISD,BRAZORIA COUNTY,9-12,N,NA,910,11.6,0.2,27.7,58.2,46.9,12.5,40.9,42.1,52.4,45.5,1390,20.6,0.3,0.0,82%,C,C,B,F,C-,835
129906002,TERRELL H S,TERRELL ISD,KAUFMAN COUNTY,9-12,N,NO,1166,21.7,0.8,46.4,28.6,66.6,17.8,41.3,36.4,53.3,42.4,1307,17.9,2.2,30.0,84%,C,C,B,F,C-,836
123914001,HAMSHIRE-FANNETT H S,HAMSHIRE-FANNETT ISD,JEFFERSON COUNTY,9-12,N,NO,534,5.6,1.5,14.6,77.0,24.7,7.0,52.2,36.3,42.8,69.9,1376,21.0,24.4,17.9,95%,C,D,F,B,C-,837
100903002,KOUNTZE H S,KOUNTZE ISD,HARDIN COUNTY,9-12,N,NO,317,13.6,0.9,5.7,77.3,35.0,15.7,42.6,45.1,52.8,48.1,1362,19.8,37.2,3.7,75%,C,C,B,F,C-,838
245902001,LYFORD H S,LYFORD CISD,WILLACY COUNTY,9-12,N,NO,465,0.0,0.6,96.8,2.6,82.6,18.5,30.2,40.9,49.0,85.5,1370,17.4,40.8,4.9,96%,C,D,D,B,C-,839
20906002,SWEENY H S,SWEENY ISD,BRAZORIA COUNTY,9-12,N,NO,617,12.6,0.5,19.6,62.7,39.2,12.2,46.5,39.1,42.7,55.8,1411,21.0,5.4,33.3,88%,C,C,F,C,C-,840
206903001,CHEROKEE SCHOOL,CHEROKEE ISD,SAN SABA COUNTY,KG-12,N,NO,119,1.7,0.8,27.7,63.0,52.1,32.3,47.8,25.0,48.4,77.8,1479,23.4,0.0,0.0,100%,C,D,D,B,C-,841
247901001,FLORESVILLE H S,FLORESVILLE ISD,WILSON COUNTY,9-12,N,NO,1227,1.4,0.3,64.1,32.5,43.1,13.6,44.3,36.3,48.9,51.3,1382,20.8,21.7,10.6,90%,C,D,D,C,C-,842
252903001,OLNEY H S,OLNEY ISD,YOUNG COUNTY,9-12,N,NO,193,3.1,0.0,37.8,57.0,52.3,14.6,46.9,35.9,48.7,100.0,0,18.6,0.0,0.0,82%,C,C,D,F,C-,843
181908001,LIT CYPR-MRCEVILLE H S,LITTLE CYPRESS-MAURICEVILLE CISD,ORANGE COUNTY,9-12,N,NO,1043,7.5,1.4,10.7,77.2,28.4,14.9,43.8,40.2,49.9,55.0,1432,21.2,4.7,65.2,84%,C,D,D,C,C-,844
70907001,ITALY H S,ITALY ISD,ELLIS COUNTY,7-12,N,NA,281,16.0,0.0,31.0,48.4,53.4,15.6,44.8,39.0,39.8,64.4,1625,19.4,0.0,0.0,89%,C,C,F,D,C-,845
145902001,CENTERVILLE JR-SR H S,CENTERVILLE ISD,LEON COUNTY,7-12,N,NO,297,10.1,0.3,16.2,73.1,38.0,11.3,54.5,31.4,50.3,57.7,1361,19.6,0.0,0.0,84%,C,C,C,F,C-,846
39904001,BELLEVUE SCHOOL,BELLEVUE ISD,CLAY COUNTY,EE-12,N,NO,138,0.7,0.0,7.2,84.1,58.0,12.7,55.6,18.2,50.1,33.3,0,0.0,11.8,100.0,92%,C,D,C,C,C-,847
8901001,BELLVILLE H S,BELLVILLE ISD,AUSTIN COUNTY,9-12,N,NO,697,10.2,0.7,25.8,62.1,39.5,8.6,52.4,25.9,48.4,61.8,1449,20.5,15.3,56.8,88%,C,D,D,B,C-,848
160901001,BRADY H S,BRADY ISD,MCCULLOCH COUNTY,9-12,N,NO,353,2.0,0.3,49.3,47.9,58.6,16.5,40.0,45.0,37.8,64.4,1352,20.7,6.0,16.7,85%,C,C,F,D,C-,849
26902001,SOMERVILLE H S,SOMERVILLE ISD,BURLESON COUNTY,7-12,N,NO,180,26.7,0.0,27.2,41.7,70.0,26.8,31.8,42.9,50.3,43.5,1312,17.5,2.2,100.0,81%,C,C,C,D,C-,850
148903001,HIGGINS SCHOOL,HIGGINS ISD,LIPSCOMB COUNTY,PK-12,N,NO,137,1.5,0.7,21.9,75.9,73.0,14.3,45.5,28.6,49.5,69.2,0,15.7,0.0,0.0,100%,C,D,D,D,C-,851
113905001,LATEXO H S,LATEXO ISD,HOUSTON COUNTY,7-12,N,NO,223,3.6,0.9,10.3,83.4,37.7,12.9,48.9,29.8,42.5,77.5,1337,19.7,13.0,90.0,95%,C,D,F,A,C-,852
107902001,BROWNSBORO H S,BROWNSBORO ISD,HENDERSON COUNTY,9-12,N,NO,774,9.0,0.9,13.2,74.9,44.7,14.4,51.2,33.5,43.1,75.1,1351,19.9,37.6,17.1,79%,C,C,F,D,C-,853
110902001,LEVELLAND H S,LEVELLAND ISD,HOCKLEY COUNTY,9-12,N,NO,799,4.6,0.4,64.2,29.7,65.5,13.7,44.4,37.1,47.3,37.3,1314,19.2,4.3,6.3,84%,C,C,F,F,C-,854
116905002,GREENVILLE H S,GREENVILLE ISD,HUNT COUNTY,8-12,N,NO,1344,16.8,0.4,40.4,38.6,57.1,12.1,43.6,33.0,51.1,40.9,1403,20.2,5.2,24.1,86%,C,D,C,F,C-,855
212905001,ROBERT E LEE H S,TYLER ISD,SMITH COUNTY,9-12,N,YES,2511,28.3,3.0,27.7,38.9,44.6,15.1,47.7,31.1,49.3,60.4,1424,21.1,21.9,65.9,77%,C,D,D,C,C-,856
57909002,GARLAND H S,GARLAND ISD,DALLAS COUNTY,9-12,N,NO,2583,13.0,8.1,60.6,15.2,62.6,10.4,38.7,29.6,50.1,56.5,1490,22.2,35.4,66.4,87%,D,D,C,B,C-,857
92902002,KILGORE H S,KILGORE ISD,GREGG COUNTY,9-12,N,NO,1106,16.7,1.3,29.7,48.6,51.5,14.1,42.1,36.1,49.4,46.9,1433,19.3,7.7,20.5,88%,C,D,D,D,C-,858
15833001,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,BEXAR COUNTY,9-12,Y,NO,113,2.7,0.9,83.2,12.4,48.7,21.8,50.0,26.1,55.0,59.0,1259,19.8,1.4,100.0,74%,C,D,B,F,C-,859
178904002,KING H S,CORPUS CHRISTI ISD,NUECES COUNTY,9-12,N,NO,1634,5.5,2.8,74.4,16.0,51.8,23.7,32.4,40.9,52.4,77.1,1405,19.5,18.6,53.8,82%,C,D,B,C,C-,860
246904004,EAST VIEW H S,GEORGETOWN ISD,WILLIAMSON COUNTY,9-12,N,NO,1550,4.4,1.2,54.5,37.4,49.4,12.7,41.1,30.0,50.3,59.6,1440,21.2,24.7,62.8,90%,C,D,C,B,C-,861
211902001,STRATFORD H S,STRATFORD ISD,SHERMAN COUNTY,9-12,N,NO,147,2.0,0.0,64.6,33.3,51.0,9.1,44.4,39.4,44.1,54.3,0,21.3,0.0,0.0,88%,C,C,F,F,C-,862
108906006,ROWE H S,MCALLEN ISD,HIDALGO COUNTY,9-12,N,NO,2196,0.3,2.0,94.4,2.9,66.8,15.4,37.1,36.3,49.7,70.5,1379,17.9,37.6,46.2,81%,C,D,D,D,C-,863
52901001,CRANE H S,CRANE ISD,CRANE COUNTY,9-12,N,NO,327,2.4,0.3,73.7,23.2,41.0,12.1,33.5,47.7,55.1,66.2,1492,18.1,5.6,0.0,79%,C,D,A,F,C-,864
178902001,BISHOP H S,BISHOP CISD,NUECES COUNTY,9-12,N,NO,431,0.7,0.5,82.1,16.0,54.1,10.5,41.6,36.7,47.6,71.3,1275,18.4,13.8,18.5,88%,C,C,F,D,C-,865
137903001,KAUFER H S,RIVIERA ISD,KLEBERG COUNTY,7-12,N,NO,222,0.0,0.9,75.2,23.0,68.5,7.3,38.5,31.4,48.7,79.4,1229,19.3,11.4,50.0,94%,D,D,D,B,C-,866
47902001,DE LEON H S,DE LEON ISD,COMANCHE COUNTY,9-12,N,NO,180,0.0,0.0,31.1,67.2,48.9,17.7,46.5,38.5,45.8,52.8,1408,21.2,0.0,0.0,79%,C,C,F,F,C-,867
45903001,RICE H S,RICE CISD,COLORADO COUNTY,9-12,N,NO,349,18.3,0.3,54.2,26.4,63.0,11.1,35.7,35.6,52.6,88.6,1294,18.0,3.2,20.0,91%,C,D,B,C,C-,868
134901001,JUNCTION H S,JUNCTION ISD,KIMBLE COUNTY,9-12,N,NO,200,1.0,1.5,36.5,60.5,54.5,15.4,40.4,36.2,49.3,72.0,1321,18.9,0.0,0.0,92%,C,D,D,D,C-,869
149902001,THREE RIVERS JR/SR H S,THREE RIVERS ISD,LIVE OAK COUNTY,7-12,N,NO,323,0.3,0.0,58.5,40.6,60.4,13.9,31.4,46.3,46.8,62.2,0,18.9,21.5,11.8,89%,C,C,F,D,C-,870
232902001,SABINAL H S,SABINAL ISD,UVALDE COUNTY,9-12,N,NO,189,0.5,0.0,75.1,23.3,70.9,9.1,37.7,35.8,46.5,43.6,1370,21.0,54.8,0.0,90%,C,D,F,C,C-,871
203902001,BROADDUS H S,BROADDUS ISD,SAN AUGUSTINE COUNTY,6-12,N,NO,194,0.5,0.0,7.7,87.6,78.4,18.5,25.0,48.1,52.7,59.5,1352,20.0,0.0,0.0,89%,C,D,B,F,C-,872
163904001,HONDO H S,HONDO ISD,MEDINA COUNTY,9-12,N,NO,616,0.8,0.0,67.5,30.5,55.8,11.5,34.7,42.5,50.5,50.0,1342,19.9,8.7,26.1,84%,C,D,C,F,C-,873
250902001,HAWKINS H S,HAWKINS ISD,WOOD COUNTY,9-12,N,NO,231,13.0,0.0,5.6,77.9,55.0,14.0,44.8,26.9,48.6,72.3,1362,21.0,1.0,100.0,85%,C,D,D,B,C-,874
220905015,WESTERN HILLS H S,FORT WORTH ISD,TARRANT COUNTY,9-12,N,NO,1083,24.2,1.6,43.2,28.0,49.2,21.4,25.0,52.0,54.3,100.0,1224,20.5,30.3,21.2,72%,C,D,B,F,C-,875
220901001,ARLINGTON H S,ARLINGTON ISD,TARRANT COUNTY,9-12,N,NO,2746,17.2,3.0,40.7,36.1,53.2,14.1,44.9,30.3,46.6,66.9,1420,21.0,30.7,52.7,83%,C,D,F,C,C-,876
126911001,GODLEY H S,GODLEY ISD,JOHNSON COUNTY,9-12,N,NO,519,1.5,0.6,23.3,71.1,51.1,16.9,40.2,39.4,51.3,55.0,1358,19.8,0.5,0.0,84%,C,C,C,F,C-,877
130902001,COMFORT H S,COMFORT ISD,KENDALL COUNTY,9-12,N,NO,339,0.3,0.0,56.6,40.4,46.3,9.3,46.7,25.0,51.3,59.4,1343,22.4,6.8,40.0,96%,C,D,C,B,C-,878
226907001,GRAPE CREEK H S,GRAPE CREEK ISD,TOM GREEN COUNTY,9-12,N,NA,300,1.0,0.7,39.0,57.3,49.0,15.7,36.8,39.4,50.5,47.8,1473,20.9,0.0,0.0,92%,C,D,C,D,C-,879
220917001,CASTLEBERRY H S,CASTLEBERRY ISD,TARRANT COUNTY,9-12,N,NA,991,0.9,0.5,80.0,17.9,75.3,16.9,39.5,38.0,50.5,53.7,1266,17.8,22.9,8.7,81%,C,C,C,F,C-,880
71901001,CLINT H S,CLINT ISD,EL PASO COUNTY,9-12,N,NO,643,0.0,0.0,96.1,3.7,79.3,11.3,43.2,33.5,41.7,100.0,1100,20.8,17.4,20.0,86%,C,C,F,C,C-,881
241901001,BOLING H S,BOLING ISD,WHARTON COUNTY,8-12,N,NO,346,8.7,0.6,52.6,36.1,41.9,8.7,53.1,21.4,52.8,60.8,1369,20.1,8.4,7.1,96%,C,D,B,C,C-,882
221901002,COOPER H S,ABILENE ISD,TAYLOR COUNTY,9-12,N,NO,1825,12.3,3.7,36.5,41.9,60.8,21.5,41.3,33.6,43.7,100.0,1392,18.5,36.6,54.6,80%,C,D,F,C,C-,883
127901001,ANSON H S,ANSON ISD,JONES COUNTY,9-12,N,NO,225,2.7,1.3,51.6,43.1,59.6,13.6,42.9,37.2,46.7,66.7,0,19.7,0.0,0.0,86%,C,C,F,F,C-,884
178901001,AGUA DULCE H S,AGUA DULCE ISD,NUECES COUNTY,6-12,N,NO,205,1.0,0.5,81.0,17.6,64.9,11.2,32.5,38.6,46.1,78.4,0,18.8,1.6,100.0,89%,C,D,F,B,C-,885
246909007,STONY POINT H S,ROUND ROCK ISD,WILLIAMSON COUNTY,9-12,N,NO,2628,15.2,4.9,45.2,30.8,38.3,13.3,51.5,26.6,44.7,100.0,1327,21.0,25.1,60.0,86%,C,D,F,B,C-,886
139909002,PARIS H S,PARIS ISD,LAMAR COUNTY,9-12,N,NO,868,36.9,1.2,18.3,37.9,67.7,15.1,40.0,36.6,47.9,61.4,1429,19.6,26.9,56.0,72%,C,C,F,F,C-,887
63903001,SPUR SCHOOL,SPUR ISD,DICKENS COUNTY,EE-12,N,NO,278,3.2,0.4,42.1,52.5,57.6,14.2,46.9,29.2,47.7,100.0,0,19.2,0.0,0.0,90%,C,D,F,D,C-,888
152903001,SLATON H S,SLATON ISD,LUBBOCK COUNTY,9-12,N,NO,351,6.3,0.0,68.1,24.5,69.5,14.7,38.9,37.0,50.7,52.5,1331,18.7,9.8,6.3,84%,C,C,C,F,C-,889
112910001,SULPHUR BLUFF ISD,SULPHUR BLUFF ISD,HOPKINS COUNTY,EE-12,N,NO,217,3.2,0.0,11.1,82.0,54.4,15.3,38.0,38.1,52.5,42.1,1340,18.9,0.0,0.0,91%,C,D,B,F,C-,890
251901001,DENVER CITY H S,DENVER CITY ISD,YOAKUM COUNTY,9-12,N,NO,510,0.0,0.0,77.3,22.7,38.8,7.6,35.7,48.4,47.0,37.8,1442,20.0,2.9,0.0,88%,C,D,F,F,C-,891
175902001,BLOOMING GROVE H S,BLOOMING GROVE ISD,NAVARRO COUNTY,9-12,N,NO,267,4.5,0.4,25.5,62.9,46.1,13.5,55.9,27.7,41.0,56.1,1451,19.7,0.0,0.0,90%,C,C,F,D,C-,892
201914001,WEST RUSK H S,WEST RUSK COUNTY CONSOLIDATED ISD,RUSK COUNTY,9-12,N,NO,330,15.2,0.0,23.6,58.5,70.0,17.7,40.2,36.3,53.8,50.8,1374,19.1,0.0,0.0,78%,C,C,B,F,C-,893
254901001,CRYSTAL CITY H S,CRYSTAL CITY ISD,ZAVALA COUNTY,9-12,N,NO,516,1.2,0.0,98.1,0.4,60.3,12.3,31.7,45.5,56.8,50.0,1215,16.4,4.5,0.0,79%,C,C,A,F,C-,894
210902001,JOAQUIN H S,JOAQUIN ISD,SHELBY COUNTY,9-12,N,NO,199,6.0,0.0,14.1,77.9,54.8,9.4,39.7,45.7,42.2,59.3,0,19.2,0.0,0.0,84%,C,C,F,F,C-,895
185904001,LAZBUDDIE SCHOOL,LAZBUDDIE ISD,PARMER COUNTY,EE-12,N,NO,189,0.5,0.0,34.4,62.4,66.7,17.3,28.6,52.6,49.9,63.6,0,19.1,0.0,0.0,75%,C,C,D,F,C-,896
57912006,JACK E SINGLEY ACADEMY,IRVING ISD,DALLAS COUNTY,9-12,N,YES,1828,7.7,7.2,74.6,8.4,72.4,4.0,40.8,27.2,46.9,100.0,1250,16.7,55.2,26.4,93%,D,D,F,B,C-,897
214903001,ROMA H S,ROMA ISD,STARR COUNTY,9-12,N,NO,1790,0.2,0.0,99.8,0.1,85.2,9.5,34.5,40.9,47.4,73.0,0,17.6,24.3,47.4,81%,C,C,F,F,C-,898
212901001,ARP H S,ARP ISD,SMITH COUNTY,9-12,N,NO,253,15.0,1.6,10.7,68.0,51.0,16.5,45.3,34.0,46.1,31.4,1469,20.9,0.8,0.0,90%,C,C,F,F,C-,899
94903001,NAVARRO H S,NAVARRO ISD,GUADALUPE COUNTY,9-12,N,NO,583,1.2,0.9,40.8,55.7,27.6,10.8,57.3,21.1,49.1,66.7,1458,21.9,21.2,54.7,90%,C,F,D,B,C-,900
31903001,HARLINGEN H S,HARLINGEN CISD,CAMERON COUNTY,9-12,N,NO,1889,0.3,0.5,92.8,6.1,78.0,15.5,37.5,35.9,50.5,55.4,1283,18.3,18.2,31.9,83%,C,D,C,F,C-,901
173901001,MOTLEY COUNTY SCHOOL,MOTLEY COUNTY ISD,MOTLEY COUNTY,EE-12,N,NO,157,0.0,0.0,25.5,71.3,75.2,14.6,42.4,30.0,43.5,84.6,1355,18.0,0.0,0.0,100%,C,D,F,C,C-,902
230906001,NEW DIANA H S,NEW DIANA ISD,HARRISON COUNTY,9-12,N,NO,306,8.8,0.7,11.4,76.1,30.4,7.6,46.3,30.4,52.2,79.4,1663,20.8,19.1,12.0,90%,C,F,B,B,C-,903
128903001,RUNGE H S,RUNGE ISD,KARNES COUNTY,6-12,N,NO,152,0.0,0.0,88.8,11.2,73.0,21.8,40.7,32.3,49.4,75.0,1249,19.8,22.6,0.0,86%,C,D,D,D,C-,904
91906002,SHERMAN H S,SHERMAN ISD,GRAYSON COUNTY,9-12,N,NO,1838,14.1,2.3,37.4,39.9,55.4,15.7,43.1,28.4,50.1,52.3,1549,22.0,30.6,64.1,78%,C,D,C,C,C-,905
182902001,GRAFORD H S,GRAFORD ISD,PALO PINTO COUNTY,6-12,N,NO,152,0.0,1.3,18.4,78.3,52.6,15.3,37.9,42.3,49.2,33.3,1428,21.0,0.0,0.0,81%,C,C,D,F,C-,906
101912012,HEIGHTS H S,HOUSTON ISD,HARRIS COUNTY,9-12,N,YES,2346,10.7,0.9,81.2,6.1,70.3,9.3,41.9,28.0,46.0,95.3,1249,18.9,54.2,17.3,89%,D,D,F,B,C-,907
220904001,EVERMAN H S,EVERMAN ISD,TARRANT COUNTY,9-12,N,NO,1502,41.3,0.3,53.3,3.1,80.2,15.2,35.7,39.8,49.6,54.4,1249,17.9,25.6,12.3,81%,C,C,D,F,C-,908
34909001,BLOOMBURG H S,BLOOMBURG ISD,CASS COUNTY,6-12,N,NO,127,3.1,1.6,2.4,89.0,52.0,10.0,46.3,31.6,42.7,56.3,0,19.9,0.0,0.0,100%,C,D,F,C,C-,909
166904001,ROCKDALE H S,ROCKDALE ISD,MILAM COUNTY,9-12,N,NO,426,9.4,0.2,42.5,45.8,58.2,17.4,40.9,34.0,48.3,64.1,1330,18.3,18.9,34.2,83%,C,D,D,D,C-,910
126906001,KEENE H S,KEENE ISD,JOHNSON COUNTY,9-12,N,NO,321,5.6,0.3,40.5,34.0,65.7,17.9,45.1,29.2,44.7,64.9,1398,20.3,27.3,20.0,85%,C,D,F,D,C-,911
249902001,BOYD H S,BOYD ISD,WISE COUNTY,9-12,N,NO,340,1.2,0.3,15.6,78.5,40.0,19.9,54.6,26.2,46.3,46.4,1426,20.0,3.3,60.0,82%,C,D,F,D,C-,912
174903001,GARRISON H S,GARRISON ISD,NACOGDOCHES COUNTY,9-12,N,NO,214,20.1,0.5,8.9,65.4,39.3,10.5,48.7,37.7,41.7,63.6,1346,18.6,0.0,0.0,87%,C,C,F,F,C-,913
57914002,NORTH MESQUITE H S,MESQUITE ISD,DALLAS COUNTY,9-12,N,NO,2816,21.1,0.9,64.4,11.8,72.5,13.6,36.3,38.0,46.1,59.5,1278,18.6,24.5,35.1,84%,C,C,F,D,C-,914
201902001,HENDERSON H S,HENDERSON ISD,RUSK COUNTY,9-12,N,NO,935,19.4,1.1,25.2,52.9,56.8,10.7,46.3,27.0,46.7,53.0,1598,21.0,12.4,30.2,85%,C,D,F,C,C-,915
57905002,W H ADAMSON H S,DALLAS ISD,DALLAS COUNTY,9-12,N,NO,1480,2.7,0.2,96.5,0.4,92.8,10.9,25.5,44.5,54.0,100.0,1120,14.6,28.8,23.8,80%,C,D,B,F,C-,916
30901001,CROSS PLAINS H S,CROSS PLAINS ISD,CALLAHAN COUNTY,7-12,N,NO,140,0.0,0.7,8.6,90.7,58.6,15.6,50.9,19.0,47.9,75.0,1415,19.7,2.1,100.0,81%,D,D,F,B,C-,917
101838001,EMPOWERMENT H S,SOUTHWEST SCHOOL,HARRIS COUNTY,9-12,Y,NO,299,2.0,0.0,97.0,1.0,70.2,16.6,28.3,46.7,50.9,85.7,1132,14.8,0.0,0.0,82%,C,C,C,F,C-,918
84910004,CLEAR VIEW H S,CLEAR CREEK ISD,HARRIS COUNTY,9-12,N,YES,198,6.6,2.0,24.7,61.6,34.3,59.3,43.9,44.7,51.4,20.5,1442,18.9,0.0,0.0,73%,C,C,C,F,C-,919
10901001,MEDINA SCHOOL,MEDINA ISD,BANDERA COUNTY,EE-12,N,NO,298,3.7,0.0,23.2,70.8,61.7,24.0,44.6,30.4,41.9,65.5,1374,21.2,0.0,0.0,93%,C,D,F,C,C-,920
121905001,KIRBYVILLE H S,KIRBYVILLE CISD,JASPER COUNTY,9-12,N,NO,390,11.0,1.0,6.9,78.2,49.2,15.8,38.5,39.0,46.7,41.1,0,19.4,0.5,100.0,80%,C,D,F,F,C-,921
220910001,LAKE WORTH H S,LAKE WORTH ISD,TARRANT COUNTY,9-12,N,NO,846,14.7,1.2,58.3,23.2,74.7,19.1,35.3,37.1,51.7,51.0,1280,17.8,23.0,30.3,80%,C,D,C,F,C-,922
57903007,RANCHVIEW H S,CARROLLTON-FARMERS BRANCH ISD,DALLAS COUNTY,9-12,N,NO,886,42.1,18.7,19.9,13.4,48.1,18.7,43.7,27.1,46.8,68.4,1419,20.9,15.1,78.8,86%,C,D,F,B,C-,923
61908001,SANGER H S,SANGER ISD,DENTON COUNTY,9-12,N,NO,792,3.4,1.4,22.2,68.4,36.1,12.6,51.5,26.2,48.9,50.8,1399,19.8,15.2,37.7,88%,C,D,D,C,C-,924
170907001,SPLENDORA H S,SPLENDORA ISD,MONTGOMERY COUNTY,9-12,N,NA,1108,0.8,0.0,33.4,64.5,51.1,15.4,35.8,39.3,49.4,39.8,1395,19.9,5.5,48.3,83%,C,D,D,F,C-,925
127903001,HAMLIN H S,HAMLIN ISD,JONES COUNTY,7-12,N,NO,171,5.3,0.0,39.8,50.9,69.0,17.5,30.8,48.5,48.4,62.1,0,17.9,0.0,0.0,78%,C,C,D,F,C-,926
246911001,TAYLOR H S,TAYLOR ISD,WILLIAMSON COUNTY,9-12,N,NO,1013,9.6,0.5,60.7,27.4,53.6,11.9,41.2,32.7,47.7,56.3,1360,19.7,20.8,28.7,85%,C,D,F,D,C-,927
50904001,OGLESBY SCHOOL,OGLESBY ISD,CORYELL COUNTY,PK-12,N,NO,158,0.0,0.0,27.2,69.0,69.0,19.6,43.8,23.5,51.5,71.4,1240,0.0,5.0,0.0,100%,D,D,C,C,C-,928
57905005,MOISES E MOLINA H S,DALLAS ISD,DALLAS COUNTY,9-12,N,NO,2123,2.7,0.2,96.2,0.7,94.3,14.4,32.9,35.5,52.7,100.0,1143,14.8,41.9,13.3,83%,D,D,B,D,C-,929
